瀬戸市コミュニティバス,上品野口,カミシナノグチ,35.25386,137.13631,片草線（上り）
瀬戸市コミュニティバス,桑下,クワシタ,35.256,137.13681,片草線（上り）
瀬戸市コミュニティバス,品野台小学校,シナノダイショウガッコウ,35.25151,137.1305,片草線（上り）
瀬戸市コミュニティバス,中品野,ナカシナノ,35.25151,137.1305,片草線（上り）
瀬戸市コミュニティバス,品野,シナノ,35.2506,137.12555,片草線（上り）
瀬戸市コミュニティバス,しなのバスセンター,シナノバスセンター,35.24993,137.12375,片草線（上り）
瀬戸市コミュニティバス,バロー品野店,バローシナノテン,35.24795,137.12249,片草線（上り）
瀬戸市コミュニティバス,バロー品野店,バローシナノテン,35.24795,137.12249,片草線（下り）
瀬戸市コミュニティバス,しなのバスセンター,シナノバスセンター,35.24994,137.12375,片草線（下り）
瀬戸市コミュニティバス,品野,シナノ,35.25085,137.12698,片草線（下り）
瀬戸市コミュニティバス,中品野,ナカシナノ,35.25181,137.13103,片草線（下り）
瀬戸市コミュニティバス,品野台小学校,シナノダイショウガッコウ,35.25581,137.13493,片草線（下り）
瀬戸市コミュニティバス,桑下,クワシタ,35.25598,137.13658,片草線（下り）
瀬戸市コミュニティバス,上品野口,カミシナノグチ,35.25396,137.13644,片草線（下り）
瀬戸市コミュニティバス,中洞,ナカボラ,35.2542,137.13795,片草線（下り）
瀬戸市コミュニティバス,城前,シロマエ,35.25474,137.14106,片草線（下り）
瀬戸市コミュニティバス,中町,ナカマチ,35.25578,137.14334,片草線（下り）
瀬戸市コミュニティバス,上品野,カミシナノ,35.25825,137.14547,片草線（下り）
瀬戸市コミュニティバス,一ノ瀬橋,イチノセバシ,35.26017,137.14753,片草線（下り）
瀬戸市コミュニティバス,白岩口,シライワグチ,35.2606,137.15238,片草線（下り）
瀬戸市コミュニティバス,白岩町,シライワチョウ,35.26052,137.15771,片草線（下り）
瀬戸市コミュニティバス,片草町民会館,カタクサチョウミンカイカン,35.2598,137.16599,片草線（下り）
瀬戸市コミュニティバス,岩屋堂,イワヤドウ,35.23975,137.14014,岩屋堂線（上り）
