全国地方公共団体コード	路線ID	路線名	バス停ID	バス停名	便名	行先	発車予定時刻	運行情報	備考	
23204	SMHU00	下半田川線（上り）	SMHU01	妻之神	１便	下半田川町民会館	7:40			SMHU00
23204	SMHU00	下半田川線（上り）	SMHU01	妻之神	２便	下半田川町民会館	9:04			
23204	SMHU00	下半田川線（上り）	SMHU01	妻之神	３便	下半田川町民会館	10:40			
23204	SMHU00	下半田川線（上り）	SMHU01	妻之神	４便	下半田川町民会館	12:18			
23204	SMHU00	下半田川線（上り）	SMHU01	妻之神	５便	下半田川町民会館	14:40			
23204	SMHU00	下半田川線（上り）	SMHU01	妻之神	６便	下半田川町民会館	16:05			
23204	SMHU00	下半田川線（上り）	SMHU02	下半田川町民会館	１便	下半田川町	7:40			
23204	SMHU00	下半田川線（上り）	SMHU02	下半田川町民会館	２便	下半田川町	9:04			
23204	SMHU00	下半田川線（上り）	SMHU02	下半田川町民会館	３便	下半田川町	10:40			
23204	SMHU00	下半田川線（上り）	SMHU02	下半田川町民会館	４便	下半田川町	12:18			
23204	SMHU00	下半田川線（上り）	SMHU02	下半田川町民会館	５便	下半田川町	14:40			
23204	SMHU00	下半田川線（上り）	SMHU02	下半田川町民会館	６便	下半田川町	16:05			
23204	SMHU00	下半田川線（上り）	SMHU03	下半田川町	１便	掛川小学校	7:41			
23204	SMHU00	下半田川線（上り）	SMHU03	下半田川町	２便	掛川小学校	9:05			
23204	SMHU00	下半田川線（上り）	SMHU03	下半田川町	３便	掛川小学校	10:41			
23204	SMHU00	下半田川線（上り）	SMHU03	下半田川町	４便	掛川小学校	12:19			
23204	SMHU00	下半田川線（上り）	SMHU03	下半田川町	５便	掛川小学校	14:41			
23204	SMHU00	下半田川線（上り）	SMHU03	下半田川町	６便	掛川小学校	16:06			
23204	SMHU00	下半田川線（上り）	SMHU04	掛川小学校	１便	定光寺町東	7:42			
23204	SMHU00	下半田川線（上り）	SMHU04	掛川小学校	２便	定光寺町東	9:06			
23204	SMHU00	下半田川線（上り）	SMHU04	掛川小学校	３便	定光寺町東	10:42			
23204	SMHU00	下半田川線（上り）	SMHU04	掛川小学校	４便	定光寺町東	12:20			
23204	SMHU00	下半田川線（上り）	SMHU04	掛川小学校	５便	定光寺町東	14:42			
23204	SMHU00	下半田川線（上り）	SMHU04	掛川小学校	６便	定光寺町東	16:07			
23204	SMHU00	下半田川線（上り）	SMHU05	定光寺町東	１便	定光寺町民会館	7:43			
23204	SMHU00	下半田川線（上り）	SMHU05	定光寺町東	２便	定光寺町民会館	9:07			
23204	SMHU00	下半田川線（上り）	SMHU05	定光寺町東	３便	定光寺町民会館	10:43			
23204	SMHU00	下半田川線（上り）	SMHU05	定光寺町東	４便	定光寺町民会館	12:21			
23204	SMHU00	下半田川線（上り）	SMHU05	定光寺町東	５便	定光寺町民会館	14:43			
23204	SMHU00	下半田川線（上り）	SMHU05	定光寺町東	６便	定光寺町民会館	16:08			
23204	SMHU00	下半田川線（上り）	SMHU06	定光寺町民会館	１便	定光寺公園	7:44			
23204	SMHU00	下半田川線（上り）	SMHU06	定光寺町民会館	２便	定光寺公園	9:08			
23204	SMHU00	下半田川線（上り）	SMHU06	定光寺町民会館	３便	定光寺公園	10:44			
23204	SMHU00	下半田川線（上り）	SMHU06	定光寺町民会館	４便	定光寺公園	12:22			
23204	SMHU00	下半田川線（上り）	SMHU06	定光寺町民会館	５便	定光寺公園	14:44			
23204	SMHU00	下半田川線（上り）	SMHU06	定光寺町民会館	６便	定光寺公園	16:09			
23204	SMHU00	下半田川線（上り）	SMHU07	定光寺公園	１便	定光寺駅	7:46			
23204	SMHU00	下半田川線（上り）	SMHU07	定光寺公園	２便	定光寺駅	9:10			
23204	SMHU00	下半田川線（上り）	SMHU07	定光寺公園	３便	定光寺駅	10:46			
23204	SMHU00	下半田川線（上り）	SMHU07	定光寺公園	４便	定光寺駅	12:24			
23204	SMHU00	下半田川線（上り）	SMHU07	定光寺公園	５便	定光寺駅	14:46			
23204	SMHU00	下半田川線（上り）	SMHU07	定光寺公園	６便	定光寺駅	16:11			
23204	SMHU00	下半田川線（上り）	SMHU08	定光寺駅	１便	川平町	7:49			
23204	SMHU00	下半田川線（上り）	SMHU08	定光寺駅	２便	川平町	9:13			
23204	SMHU00	下半田川線（上り）	SMHU08	定光寺駅	３便	川平町	10:49			
23204	SMHU00	下半田川線（上り）	SMHU08	定光寺駅	４便	川平町	12:27			
23204	SMHU00	下半田川線（上り）	SMHU08	定光寺駅	５便	川平町	14:49			
23204	SMHU00	下半田川線（上り）	SMHU08	定光寺駅	６便	川平町	16:14			
23204	SMHU00	下半田川線（上り）	SMHU09	川平町	１便	鹿乗町民会館	7:51			
23204	SMHU00	下半田川線（上り）	SMHU09	川平町	２便	鹿乗町民会館	9:15			
23204	SMHU00	下半田川線（上り）	SMHU09	川平町	３便	鹿乗町民会館	10:51			
23204	SMHU00	下半田川線（上り）	SMHU09	川平町	４便	鹿乗町民会館	12:29			
23204	SMHU00	下半田川線（上り）	SMHU09	川平町	５便	鹿乗町民会館	14:51			
23204	SMHU00	下半田川線（上り）	SMHU09	川平町	６便	鹿乗町民会館	16:16			
23204	SMHU00	下半田川線（上り）	SMHU10	鹿乗町民会館	１便	鹿乗町	7:54			
23204	SMHU00	下半田川線（上り）	SMHU10	鹿乗町民会館	２便	鹿乗町	9:18			
23204	SMHU00	下半田川線（上り）	SMHU10	鹿乗町民会館	３便	鹿乗町	10:54			
23204	SMHU00	下半田川線（上り）	SMHU10	鹿乗町民会館	４便	鹿乗町	12:32			
23204	SMHU00	下半田川線（上り）	SMHU10	鹿乗町民会館	５便	鹿乗町	14:54			
23204	SMHU00	下半田川線（上り）	SMHU10	鹿乗町民会館	６便	鹿乗町	16:19			
23204	SMHU00	下半田川線（上り）	SMHU11	鹿乗町	１便	鹿乗町東	7:56			
23204	SMHU00	下半田川線（上り）	SMHU11	鹿乗町	２便	鹿乗町東	9:20			
23204	SMHU00	下半田川線（上り）	SMHU11	鹿乗町	３便	鹿乗町東	10:56			
23204	SMHU00	下半田川線（上り）	SMHU11	鹿乗町	４便	鹿乗町東	12:34			
23204	SMHU00	下半田川線（上り）	SMHU11	鹿乗町	５便	鹿乗町東	14:56			
23204	SMHU00	下半田川線（上り）	SMHU11	鹿乗町	６便	鹿乗町東	16:21			
23204	SMHU00	下半田川線（上り）	SMHU12	鹿乗町東	１便	十軒家	7:57			
23204	SMHU00	下半田川線（上り）	SMHU12	鹿乗町東	２便	十軒家	9:21			
23204	SMHU00	下半田川線（上り）	SMHU12	鹿乗町東	３便	十軒家	10:57			
23204	SMHU00	下半田川線（上り）	SMHU12	鹿乗町東	４便	十軒家	12:35			
23204	SMHU00	下半田川線（上り）	SMHU12	鹿乗町東	５便	十軒家	14:57			
23204	SMHU00	下半田川線（上り）	SMHU12	鹿乗町東	６便	十軒家	16:22			
23204	SMHU00	下半田川線（上り）	SMHU13	十軒家	１便	中水野駅	7:59			
23204	SMHU00	下半田川線（上り）	SMHU13	十軒家	２便	中水野駅	9:23			
23204	SMHU00	下半田川線（上り）	SMHU13	十軒家	３便	中水野駅	10:59			
23204	SMHU00	下半田川線（上り）	SMHU13	十軒家	４便	中水野駅	12:37			
23204	SMHU00	下半田川線（上り）	SMHU13	十軒家	５便	中水野駅	14:59			
23204	SMHU00	下半田川線（上り）	SMHU13	十軒家	６便	中水野駅	16:24			
23204	SMHU00	下半田川線（上り）	SMHU14	中水野駅	１便	ゆりの台	8:02			
23204	SMHU00	下半田川線（上り）	SMHU14	中水野駅	２便	水野中橋	9:26			
23204	SMHU00	下半田川線（上り）	SMHU14	中水野駅	３便	水野中橋	11:02			
23204	SMHU00	下半田川線（上り）	SMHU14	中水野駅	４便	本郷町	12:40			
23204	SMHU00	下半田川線（上り）	SMHU14	中水野駅	５便	本郷町	15:02			
23204	SMHU00	下半田川線（上り）	SMHU14	中水野駅	６便	本郷町	16:27			
23204	SMHU00	下半田川線（上り）	SMHU15	水野中橋	２便	三社大明神	9:28			
23204	SMHU00	下半田川線（上り）	SMHU15	水野中橋	３便	三社大明神	11:04			
23204	SMHU00	下半田川線（上り）	SMHU16	三社大明神	２便	水野支所	9:29			
23204	SMHU00	下半田川線（上り）	SMHU16	三社大明神	３便	水野支所	11:05			
23204	SMHU00	下半田川線（上り）	SMHU17	水野支所	２便	本郷町	9:31			
23204	SMHU00	下半田川線（上り）	SMHU17	水野支所	３便	本郷町	11:07			
23204	SMHU00	下半田川線（上り）	SMHU18	本郷町	２便	イオン瀬戸みずの店	9:32			
23204	SMHU00	下半田川線（上り）	SMHU18	本郷町	３便	イオン瀬戸みずの店	11:08			
23204	SMHU00	下半田川線（上り）	SMHU18	本郷町	４便	イオン瀬戸みずの店	12:41			
23204	SMHU00	下半田川線（上り）	SMHU18	本郷町	５便	イオン瀬戸みずの店	15:03			
23204	SMHU00	下半田川線（上り）	SMHU18	本郷町	６便	イオン瀬戸みずの店	16:28			
23204	SMHU00	下半田川線（上り）	SMHU20	ゆりの台	１便	小田妻	8:04			
23204	SMHU00	下半田川線（上り）	SMHU21	小田妻	１便	北松山町	8:05			
23204	SMHU00	下半田川線（上り）	SMHU22	北松山町	１便	新瀬戸駅	8:07			
23204	SMHU00	下半田川線（上り）	SMHU23	新瀬戸駅	１便	陶生病院	8:10			
23204	SMHD00	下半田川線（下り）	SMHD01	陶生病院	１便	新瀬戸駅	8:25			SMHD00
23204	SMHD00	下半田川線（下り）	SMHD01	陶生病院	４便	新瀬戸駅	13:45			
23204	SMHD00	下半田川線（下り）	SMHD02	新瀬戸駅	１便	北松山町	8:28			
23204	SMHD00	下半田川線（下り）	SMHD02	新瀬戸駅	４便	北松山町	13:48			
23204	SMHD00	下半田川線（下り）	SMHD03	北松山町	１便	小田妻	8:31			
23204	SMHD00	下半田川線（下り）	SMHD03	北松山町	４便	小田妻	13:51			
23204	SMHD00	下半田川線（下り）	SMHD04	小田妻	１便	ゆりの台	8:33			
23204	SMHD00	下半田川線（下り）	SMHD04	小田妻	４便	ゆりの台	13:53			
23204	SMHD00	下半田川線（下り）	SMHD05	ゆりの台	１便	中水野駅	8:34			
23204	SMHD00	下半田川線（下り）	SMHD05	ゆりの台	４便	イオン瀬戸みずの店	13:54			
23204	SMHD00	下半田川線（下り）	SMHD06	イオン瀬戸みずの店	２便	本郷町	9:55			
23204	SMHD00	下半田川線（下り）	SMHD06	イオン瀬戸みずの店	３便	本郷町	11:40			
23204	SMHD00	下半田川線（下り）	SMHD06	イオン瀬戸みずの店	４便	本郷町	13:59			
23204	SMHD00	下半田川線（下り）	SMHD06	イオン瀬戸みずの店	５便	本郷町	15:25			
23204	SMHD00	下半田川線（下り）	SMHD06	イオン瀬戸みずの店	６便	本郷町	16:50			
23204	SMHD00	下半田川線（下り）	SMHD07	本郷町	２便	水野支所	9:58			
23204	SMHD00	下半田川線（下り）	SMHD07	本郷町	３便	水野支所	11:43			
23204	SMHD00	下半田川線（下り）	SMHD07	本郷町	４便	中水野駅	14:02			
23204	SMHD00	下半田川線（下り）	SMHD07	本郷町	５便	中水野駅	15:28			
23204	SMHD00	下半田川線（下り）	SMHD07	本郷町	６便	中水野駅	16:53			
23204	SMHD00	下半田川線（下り）	SMHD08	水野支所	２便	三社大明神	9:59			
23204	SMHD00	下半田川線（下り）	SMHD08	水野支所	３便	三社大明神	11:44			
23204	SMHD00	下半田川線（下り）	SMHD09	三社大明神	２便	水野中橋	10:01			
23204	SMHD00	下半田川線（下り）	SMHD09	三社大明神	３便	水野中橋	11:46			
23204	SMHD00	下半田川線（下り）	SMHD10	水野中橋	２便	中水野駅	10:02			
23204	SMHD00	下半田川線（下り）	SMHD10	水野中橋	３便	中水野駅	11:47			
23204	SMHD00	下半田川線（下り）	SMHD11	中水野駅	１便	十軒家	8:39			
23204	SMHD00	下半田川線（下り）	SMHD11	中水野駅	２便	十軒家	10:07			
23204	SMHD00	下半田川線（下り）	SMHD11	中水野駅	３便	十軒家	11:52			
23204	SMHD00	下半田川線（下り）	SMHD11	中水野駅	４便	十軒家	14:07			
23204	SMHD00	下半田川線（下り）	SMHD11	中水野駅	５便	十軒家	15:33			
23204	SMHD00	下半田川線（下り）	SMHD11	中水野駅	６便	十軒家	16:58			
23204	SMHD00	下半田川線（下り）	SMHD12	十軒家	１便	鹿乗町東	8:41			
23204	SMHD00	下半田川線（下り）	SMHD12	十軒家	２便	鹿乗町東	10:09			
23204	SMHD00	下半田川線（下り）	SMHD12	十軒家	３便	鹿乗町東	11:54			
23204	SMHD00	下半田川線（下り）	SMHD12	十軒家	４便	鹿乗町東	14:09			
23204	SMHD00	下半田川線（下り）	SMHD12	十軒家	５便	鹿乗町東	15:35			
23204	SMHD00	下半田川線（下り）	SMHD12	十軒家	６便	鹿乗町東	17:00			
23204	SMHD00	下半田川線（下り）	SMHD13	鹿乗町東	１便	鹿乗町	8:44			
23204	SMHD00	下半田川線（下り）	SMHD13	鹿乗町東	２便	鹿乗町	10:12			
23204	SMHD00	下半田川線（下り）	SMHD13	鹿乗町東	３便	鹿乗町	11:57			
23204	SMHD00	下半田川線（下り）	SMHD13	鹿乗町東	４便	鹿乗町	14:12			
23204	SMHD00	下半田川線（下り）	SMHD13	鹿乗町東	５便	鹿乗町	15:38			
23204	SMHD00	下半田川線（下り）	SMHD13	鹿乗町東	６便	鹿乗町	17:03			
23204	SMHD00	下半田川線（下り）	SMHD14	鹿乗町	１便	鹿乗町民会館	8:45			
23204	SMHD00	下半田川線（下り）	SMHD14	鹿乗町	２便	鹿乗町民会館	10:13			
23204	SMHD00	下半田川線（下り）	SMHD14	鹿乗町	３便	鹿乗町民会館	11:58			
23204	SMHD00	下半田川線（下り）	SMHD14	鹿乗町	４便	鹿乗町民会館	14:13			
23204	SMHD00	下半田川線（下り）	SMHD14	鹿乗町	５便	鹿乗町民会館	15:39			
23204	SMHD00	下半田川線（下り）	SMHD14	鹿乗町	６便	鹿乗町民会館	17:04			
23204	SMHD00	下半田川線（下り）	SMHD15	鹿乗町民会館	１便	川平町	8:47			
23204	SMHD00	下半田川線（下り）	SMHD15	鹿乗町民会館	２便	川平町	10:15			
23204	SMHD00	下半田川線（下り）	SMHD15	鹿乗町民会館	３便	川平町	12:00			
23204	SMHD00	下半田川線（下り）	SMHD15	鹿乗町民会館	４便	川平町	14:15			
23204	SMHD00	下半田川線（下り）	SMHD15	鹿乗町民会館	５便	川平町	15:41			
23204	SMHD00	下半田川線（下り）	SMHD15	鹿乗町民会館	６便	川平町	17:06			
23204	SMHD00	下半田川線（下り）	SMHD16	川平町	１便	定光寺駅	8:50			
23204	SMHD00	下半田川線（下り）	SMHD16	川平町	２便	定光寺駅	10:18			
23204	SMHD00	下半田川線（下り）	SMHD16	川平町	３便	定光寺駅	12:03			
23204	SMHD00	下半田川線（下り）	SMHD16	川平町	４便	定光寺駅	14:18			
23204	SMHD00	下半田川線（下り）	SMHD16	川平町	５便	定光寺駅	15:44			
23204	SMHD00	下半田川線（下り）	SMHD16	川平町	６便	定光寺駅	17:09			
23204	SMHD00	下半田川線（下り）	SMHD17	定光寺駅	１便	定光寺公園	8:52			
23204	SMHD00	下半田川線（下り）	SMHD17	定光寺駅	２便	定光寺公園	10:20			
23204	SMHD00	下半田川線（下り）	SMHD17	定光寺駅	３便	定光寺公園	12:05			
23204	SMHD00	下半田川線（下り）	SMHD17	定光寺駅	４便	定光寺公園	14:20			
23204	SMHD00	下半田川線（下り）	SMHD17	定光寺駅	５便	定光寺公園	15:46			
23204	SMHD00	下半田川線（下り）	SMHD17	定光寺駅	６便	定光寺公園	17:11			
23204	SMHD00	下半田川線（下り）	SMHD18	定光寺公園	１便	定光寺町民会館	8:55			
23204	SMHD00	下半田川線（下り）	SMHD18	定光寺公園	２便	定光寺町民会館	10:23			
23204	SMHD00	下半田川線（下り）	SMHD18	定光寺公園	３便	定光寺町民会館	12:08			
23204	SMHD00	下半田川線（下り）	SMHD18	定光寺公園	４便	定光寺町民会館	14:23			
23204	SMHD00	下半田川線（下り）	SMHD18	定光寺公園	５便	定光寺町民会館	15:49			
23204	SMHD00	下半田川線（下り）	SMHD18	定光寺公園	６便	定光寺町民会館	17:14			
23204	SMHD00	下半田川線（下り）	SMHD19	定光寺町民会館	１便	定光寺町東	8:56			
23204	SMHD00	下半田川線（下り）	SMHD19	定光寺町民会館	２便	定光寺町東	10:24			
23204	SMHD00	下半田川線（下り）	SMHD19	定光寺町民会館	３便	定光寺町東	12:09			
23204	SMHD00	下半田川線（下り）	SMHD19	定光寺町民会館	４便	定光寺町東	14:24			
23204	SMHD00	下半田川線（下り）	SMHD19	定光寺町民会館	５便	定光寺町東	15:50			
23204	SMHD00	下半田川線（下り）	SMHD19	定光寺町民会館	６便	定光寺町東	17:15			
23204	SMHD00	下半田川線（下り）	SMHD20	定光寺町東	１便	掛川小学校	8:57			
23204	SMHD00	下半田川線（下り）	SMHD20	定光寺町東	２便	掛川小学校	10:25			
23204	SMHD00	下半田川線（下り）	SMHD20	定光寺町東	３便	掛川小学校	12:10			
23204	SMHD00	下半田川線（下り）	SMHD20	定光寺町東	４便	掛川小学校	14:25			
23204	SMHD00	下半田川線（下り）	SMHD20	定光寺町東	５便	掛川小学校	15:51			
23204	SMHD00	下半田川線（下り）	SMHD20	定光寺町東	６便	掛川小学校	17:16			
23204	SMHD00	下半田川線（下り）	SMHD21	掛川小学校	１便	下半田川町	8:58			
23204	SMHD00	下半田川線（下り）	SMHD21	掛川小学校	２便	下半田川町	10:26			
23204	SMHD00	下半田川線（下り）	SMHD21	掛川小学校	３便	下半田川町	12:11			
23204	SMHD00	下半田川線（下り）	SMHD21	掛川小学校	４便	下半田川町	14:26			
23204	SMHD00	下半田川線（下り）	SMHD21	掛川小学校	５便	下半田川町	15:52			
23204	SMHD00	下半田川線（下り）	SMHD21	掛川小学校	６便	下半田川町	17:17			
23204	SMHD00	下半田川線（下り）	SMHD22	下半田川町	１便	下半田川町民会館	8:59			
23204	SMHD00	下半田川線（下り）	SMHD22	下半田川町	２便	下半田川町民会館	10:27			
23204	SMHD00	下半田川線（下り）	SMHD22	下半田川町	３便	下半田川町民会館	12:12			
23204	SMHD00	下半田川線（下り）	SMHD22	下半田川町	４便	下半田川町民会館	14:27			
23204	SMHD00	下半田川線（下り）	SMHD22	下半田川町	５便	下半田川町民会館	15:53			
23204	SMHD00	下半田川線（下り）	SMHD22	下半田川町	６便	下半田川町民会館	17:18			
23204	SMHD00	下半田川線（下り）	SMHD23	下半田川町民会館	１便	妻之神	8:59			
23204	SMHD00	下半田川線（下り）	SMHD23	下半田川町民会館	２便	妻之神	10:27			
23204	SMHD00	下半田川線（下り）	SMHD23	下半田川町民会館	３便	妻之神	12:12			
23204	SMHD00	下半田川線（下り）	SMHD23	下半田川町民会館	４便	妻之神	14:27			
23204	SMHD00	下半田川線（下り）	SMHD23	下半田川町民会館	５便	妻之神	15:53			
23204	SMHD00	下半田川線（下り）	SMHD23	下半田川町民会館	６便	妻之神	17:18			
23204	SNOU00	曽野線（上り）	SNOU01	しなのバスセンター	１便	下品野小学校	7:40			SNOU00
23204	SNOU00	曽野線（上り）	SNOU01	しなのバスセンター	２便	下品野小学校	9:00			
23204	SNOU00	曽野線（上り）	SNOU01	しなのバスセンター	３便	下品野小学校	10:08			
23204	SNOU00	曽野線（上り）	SNOU01	しなのバスセンター	４便	下品野小学校	11:16			
23204	SNOU00	曽野線（上り）	SNOU01	しなのバスセンター	５便	下品野小学校	12:19			
23204	SNOU00	曽野線（上り）	SNOU01	しなのバスセンター	６便	下品野小学校	14:56			
23204	SNOU00	曽野線（上り）	SNOU01	しなのバスセンター	７便	下品野小学校	16:04			
23204	SNOU00	曽野線（上り）	SNOU02	下品野小学校	１便	品野町６丁目	7:41			
23204	SNOU00	曽野線（上り）	SNOU02	下品野小学校	２便	品野町６丁目	9:01			
23204	SNOU00	曽野線（上り）	SNOU02	下品野小学校	３便	品野町６丁目	10:09			
23204	SNOU00	曽野線（上り）	SNOU02	下品野小学校	４便	品野町６丁目	11:17			
23204	SNOU00	曽野線（上り）	SNOU02	下品野小学校	５便	品野町６丁目	12:20			
23204	SNOU00	曽野線（上り）	SNOU02	下品野小学校	６便	品野町６丁目	14:57			
23204	SNOU00	曽野線（上り）	SNOU02	下品野小学校	７便	品野町６丁目	16:05			
23204	SNOU00	曽野線（上り）	SNOU03	品野町６丁目	１便	北グラウンド	7:42			
23204	SNOU00	曽野線（上り）	SNOU03	品野町６丁目	２便	北グラウンド	9:02			
23204	SNOU00	曽野線（上り）	SNOU03	品野町６丁目	３便	北グラウンド	10:10			
23204	SNOU00	曽野線（上り）	SNOU03	品野町６丁目	４便	北グラウンド	11:18			
23204	SNOU00	曽野線（上り）	SNOU03	品野町６丁目	５便	北グラウンド	12:21			
23204	SNOU00	曽野線（上り）	SNOU03	品野町６丁目	６便	北グラウンド	14:58			
23204	SNOU00	曽野線（上り）	SNOU03	品野町６丁目	７便	北グラウンド	16:06			
23204	SNOU00	曽野線（上り）	SNOU04	北グラウンド	１便	東曽野農業倉庫	7:43			
23204	SNOU00	曽野線（上り）	SNOU04	北グラウンド	２便	曽野稲荷前	9:03			
23204	SNOU00	曽野線（上り）	SNOU04	北グラウンド	３便	曽野稲荷前	10:11			
23204	SNOU00	曽野線（上り）	SNOU04	北グラウンド	４便	曽野稲荷前	11:19			
23204	SNOU00	曽野線（上り）	SNOU04	北グラウンド	５便	曽野稲荷前	12:22			
23204	SNOU00	曽野線（上り）	SNOU04	北グラウンド	６便	曽野稲荷前	14:59			
23204	SNOU00	曽野線（上り）	SNOU04	北グラウンド	７便	曽野稲荷前	16:07			
23204	SNOU00	曽野線（上り）	SNOU05	東曽野農業倉庫	１便	曽野稲荷前	7:47			
23204	SNOU00	曽野線（上り）	SNOU06	曽野稲荷前	１便	曽野	7:49			
23204	SNOU00	曽野線（上り）	SNOU06	曽野稲荷前	２便	曽野	9:06			
23204	SNOU00	曽野線（上り）	SNOU06	曽野稲荷前	３便	曽野	10:14			
23204	SNOU00	曽野線（上り）	SNOU06	曽野稲荷前	４便	曽野	11:22			
23204	SNOU00	曽野線（上り）	SNOU06	曽野稲荷前	５便	曽野	12:25			
23204	SNOU00	曽野線（上り）	SNOU06	曽野稲荷前	６便	曽野	15:02			
23204	SNOU00	曽野線（上り）	SNOU06	曽野稲荷前	７便	曽野	16:10			
23204	SNOU00	曽野線（上り）	SNOU07	曽野	１便	曽野橋	7:50			
23204	SNOU00	曽野線（上り）	SNOU07	曽野	２便	曽野橋	9:07			
23204	SNOU00	曽野線（上り）	SNOU07	曽野	３便	曽野橋	10:15			
23204	SNOU00	曽野線（上り）	SNOU07	曽野	４便	曽野橋	11:23			
23204	SNOU00	曽野線（上り）	SNOU07	曽野	５便	曽野橋	12:26			
23204	SNOU00	曽野線（上り）	SNOU07	曽野	６便	曽野橋	15:03			
23204	SNOU00	曽野線（上り）	SNOU07	曽野	７便	曽野橋	16:11			
23204	SNOU00	曽野線（上り）	SNOU08	曽野橋	１便	曽野口	7:51			
23204	SNOU00	曽野線（上り）	SNOU08	曽野橋	２便	曽野口	9:08			
23204	SNOU00	曽野線（上り）	SNOU08	曽野橋	３便	曽野口	10:16			
23204	SNOU00	曽野線（上り）	SNOU08	曽野橋	４便	曽野口	11:24			
23204	SNOU00	曽野線（上り）	SNOU08	曽野橋	５便	曽野口	12:27			
23204	SNOU00	曽野線（上り）	SNOU08	曽野橋	６便	曽野口	15:04			
23204	SNOU00	曽野線（上り）	SNOU08	曽野橋	７便	曽野口	16:12			
23204	SNOU00	曽野線（上り）	SNOU09	曽野口	１便	北脇	7:52			
23204	SNOU00	曽野線（上り）	SNOU09	曽野口	２便	北脇	9:09			
23204	SNOU00	曽野線（上り）	SNOU09	曽野口	３便	北脇	10:17			
23204	SNOU00	曽野線（上り）	SNOU09	曽野口	４便	北脇	11:25			
23204	SNOU00	曽野線（上り）	SNOU09	曽野口	５便	北脇	12:28			
23204	SNOU00	曽野線（上り）	SNOU09	曽野口	６便	北脇	15:05			
23204	SNOU00	曽野線（上り）	SNOU09	曽野口	７便	北脇	16:13			
23204	SNOU00	曽野線（上り）	SNOU10	北脇	１便	山畑	7:53			
23204	SNOU00	曽野線（上り）	SNOU10	北脇	２便	山畑	9:10			
23204	SNOU00	曽野線（上り）	SNOU10	北脇	３便	山畑	10:18			
23204	SNOU00	曽野線（上り）	SNOU10	北脇	４便	山畑	11:26			
23204	SNOU00	曽野線（上り）	SNOU10	北脇	５便	山畑	12:29			
23204	SNOU00	曽野線（上り）	SNOU10	北脇	６便	山畑	15:06			
23204	SNOU00	曽野線（上り）	SNOU10	北脇	７便	山畑	16:14			
23204	SNOU00	曽野線（上り）	SNOU11	山畑	１便	水野支所	7:55			
23204	SNOU00	曽野線（上り）	SNOU11	山畑	２便	水野支所	9:12			
23204	SNOU00	曽野線（上り）	SNOU11	山畑	３便	水野支所	10:20			
23204	SNOU00	曽野線（上り）	SNOU11	山畑	４便	水野支所	11:28			
23204	SNOU00	曽野線（上り）	SNOU11	山畑	５便	水野支所	12:31			
23204	SNOU00	曽野線（上り）	SNOU11	山畑	６便	水野支所	15:08			
23204	SNOU00	曽野線（上り）	SNOU11	山畑	７便	水野支所	16:16			
23204	SNOU00	曽野線（上り）	SNOU12	水野支所	１便	三社大明神	7:57			
23204	SNOU00	曽野線（上り）	SNOU12	水野支所	２便	三社大明神	9:14			
23204	SNOU00	曽野線（上り）	SNOU12	水野支所	３便	三社大明神	10:22			
23204	SNOU00	曽野線（上り）	SNOU12	水野支所	４便	三社大明神	11:30			
23204	SNOU00	曽野線（上り）	SNOU12	水野支所	５便	三社大明神	12:33			
23204	SNOU00	曽野線（上り）	SNOU12	水野支所	６便	三社大明神	15:10			
23204	SNOU00	曽野線（上り）	SNOU12	水野支所	７便	三社大明神	16:18			
23204	SNOU00	曽野線（上り）	SNOU13	三社大明神	１便	水野中橋	7:58			
23204	SNOU00	曽野線（上り）	SNOU13	三社大明神	２便	水野中橋	9:15			
23204	SNOU00	曽野線（上り）	SNOU13	三社大明神	３便	水野中橋	10:23			
23204	SNOU00	曽野線（上り）	SNOU13	三社大明神	４便	水野中橋	11:31			
23204	SNOU00	曽野線（上り）	SNOU13	三社大明神	５便	水野中橋	12:34			
23204	SNOU00	曽野線（上り）	SNOU13	三社大明神	６便	水野中橋	15:11			
23204	SNOU00	曽野線（上り）	SNOU13	三社大明神	７便	水野中橋	16:19			
23204	SNOU00	曽野線（上り）	SNOU14	水野中橋	１便	中水野駅	7:59			
23204	SNOU00	曽野線（上り）	SNOU14	水野中橋	２便	中水野駅	9:16			
23204	SNOU00	曽野線（上り）	SNOU14	水野中橋	３便	中水野駅	10:24			
23204	SNOU00	曽野線（上り）	SNOU14	水野中橋	４便	中水野駅	11:32			
23204	SNOU00	曽野線（上り）	SNOU14	水野中橋	５便	中水野駅	12:35			
23204	SNOU00	曽野線（上り）	SNOU14	水野中橋	６便	中水野駅	15:12			
23204	SNOU00	曽野線（上り）	SNOU14	水野中橋	７便	中水野駅	16:20			
23204	SNOU00	曽野線（上り）	SNOU15	中水野駅	１便	ゆりの台	8:02			
23204	SNOU00	曽野線（上り）	SNOU15	中水野駅	２便	本郷町	9:22			
23204	SNOU00	曽野線（上り）	SNOU15	中水野駅	３便	本郷町	10:27			
23204	SNOU00	曽野線（上り）	SNOU15	中水野駅	４便	本郷町	11:35			
23204	SNOU00	曽野線（上り）	SNOU15	中水野駅	５便	本郷町	12:38			
23204	SNOU00	曽野線（上り）	SNOU15	中水野駅	６便	本郷町	15:15			
23204	SNOU00	曽野線（上り）	SNOU15	中水野駅	７便	本郷町	16:23			
